Tipo_vivienda;Superficie construida;Habitaciones;Baños;Planta;Conservación;Precio;PMZona;PMm²Zona;RMP;RMH
Piso;67.0;3;1;2.0;En buen estado;113995.0;186396.42;1864.74;10251.0;30961.0
Chalet pareado;370.0;5;4;0.0;A estrenar;625000.0;611624.62;2519.64;19257.0;58788.0
Piso;81.0;2;1;2.0;Reformado;195000.0;307364.24;2577.14;14205.0;36962.0
Piso;337.0;5;3;4.0;En buen estado;1050000.0;682685.09;4200.49;20500.0;54316.0
Piso;104.0;3;2;0.0;En buen estado;329900.0;357218.18;2068.66;15275.0;48247.0
Casa pareada;370.0;4;4;0.0;A estrenar;645000.0;611624.62;2519.64;19257.0;58788.0
Piso;104.0;3;3;3.0;En buen estado;890000.0;820074.21;6639.78;19199.0;38360.0
Piso;160.0;4;2;0.0;En buen estado;570000.0;820074.21;6639.78;19199.0;38360.0
Piso;152.0;3;3;2.0;A estrenar;379900.0;507866.67;2564.12;15757.0;46101.0
Piso;200.0;3;4;3.0;Reformado;1499000.0;820074.21;6639.78;19199.0;38360.0
Piso;120.0;3;2;1.0;En buen estado;410000.0;381560.93;3252.04;15115.0;39321.0
Piso;55.0;2;1;0.0;En buen estado;124999.0;307364.24;2577.14;14205.0;36962.0
Piso;320.0;4;4;1.0;En buen estado;720000.0;1471095.24;6128.53;28233.0;69670.0
Piso;297.0;4;3;6.0;En buen estado;1480000.0;1471095.24;6128.53;28233.0;69670.0
Piso;190.0;4;4;2.0;En buen estado;1350000.0;820074.21;6639.78;19199.0;38360.0
Piso;67.0;2;1;0.0;A estrenar;248000.0;675858.33;5137.28;17026.0;39991.0
Piso;205.0;4;4;1.0;En buen estado;439900.0;611624.62;2519.64;19257.0;58788.0
Piso;75.0;2;1;1.0;En buen estado;279900.0;611624.62;2519.64;19257.0;58788.0
Piso;92.0;3;2;1.0;En buen estado;245000.0;307364.24;2577.14;14205.0;36962.0
Casa adosada;158.0;4;3;0.0;En buen estado;369000.0;370148.66;2169.33;14996.0;43503.0
Apartamento;53.0;1;1;2.0;En buen estado;130000.0;306328.57;2115.77;13080.0;36502.0
Piso;92.0;3;1;1.0;En buen estado;210000.0;676000.0;2000.24;16265.0;51371.0
Piso;75.0;2;2;9.0;A estrenar;270000.0;308670.68;3123.67;13849.0;37141.0
Piso;236.0;5;3;5.0;A reformar;1330000.0;1471095.24;6128.53;28233.0;69670.0
Piso;96.0;3;3;3.0;Reformado;919000.0;820074.21;6639.78;19199.0;38360.0
Piso;66.0;2;1;1.0;En buen estado;180000.0;179978.75;2366.13;10941.0;28681.0
Piso;144.0;4;2;2.0;En buen estado;265000.0;507866.67;2564.12;15757.0;46101.0
Piso;184.0;5;3;1.0;En buen estado;865000.0;682685.09;4200.49;20500.0;54316.0
Piso;95.0;4;1;1.0;A reformar;159000.0;306328.57;2115.77;13080.0;36502.0
Ático;199.0;3;3;6.0;A estrenar;1500000.0;1336621.11;4954.85;24659.0;63205.0
Piso;70.0;3;1;2.0;En buen estado;367000.0;404569.14;4016.05;16890.0;41311.0
Piso;111.0;1;1;5.0;En buen estado;700000.0;820074.21;6639.78;19199.0;38360.0
Casa adosada;264.0;3;3;0.0;A estrenar;543000.0;507866.67;2564.12;15757.0;46101.0
Piso;120.0;4;3;1.0;A reformar;730000.0;1471095.24;6128.53;28233.0;69670.0
Piso;56.0;2;1;4.0;En buen estado;154000.0;381560.93;3252.04;15115.0;39321.0
Piso;74.0;1;1;1.0;En buen estado;190000.0;404569.14;4016.05;16890.0;41311.0
Chalet;300.0;5;3;0.0;A estrenar;819900.0;525900.0;2577.72;17359.0;54713.0
Piso;120.0;3;2;2.0;En buen estado;140000.0;142381.82;1229.03;11421.0;32837.0
Chalet pareado;240.0;3;2;0.0;En buen estado;329000.0;483857.14;1923.71;15217.0;42236.0
Piso;85.0;3;2;4.0;En buen estado;245000.0;292565.38;2668.12;13600.0;37800.0
Piso;100.0;3;2;1.0;En buen estado;184000.0;483857.14;1923.71;15217.0;42236.0
Piso;97.0;3;1;4.0;En buen estado;220000.0;296686.5;3182.53;13719.0;33790.0
Piso;102.0;3;3;3.0;En buen estado;829000.0;820074.21;6639.78;19199.0;38360.0
Piso;139.0;2;2;1.0;Reformado;849000.0;820074.21;6639.78;19199.0;38360.0
Piso;103.0;1;1;1.0;Reformado;535000.0;1474913.24;9115.3;25956.0;60217.0
Piso;112.0;3;2;7.0;A reformar;225000.0;290766.43;2029.47;12566.0;34529.0
Dúplex;172.0;3;3;3.0;En buen estado;399000.0;242575.4;2307.17;13120.0;34335.0
Piso;243.0;5;4;1.0;A reformar;1475000.0;675858.33;5137.28;17026.0;39991.0
Piso;63.0;2;1;3.0;En buen estado;159900.0;307364.24;2577.14;14205.0;36962.0
Piso;61.0;2;1;0.0;A reformar;129900.0;258967.62;1906.18;12592.0;38093.0
Piso;76.0;3;1;4.0;En buen estado;129260.0;204509.83;2052.7;11788.0;34016.0
Piso;76.0;2;1;3.0;A estrenar;210000.0;449344.0;2383.43;15018.0;38927.0
Dúplex;168.0;4;3;3.0;A estrenar;825000.0;806473.17;3809.79;21248.0;66390.0
Casa;312.0;4;3;0.0;A estrenar;592550.0;433906.82;2550.17;17250.0;54057.0
Casa;178.0;6;2;0.0;En buen estado;245000.0;250000.0;1536.65;14918.0;28606.0
Piso;100.0;3;2;1.0;En buen estado;260000.0;204509.83;2052.7;11788.0;34016.0
Casa unifamiliar;750.0;8;6;0.0;En buen estado;1300000.0;705857.14;2542.62;21537.0;69688.0
Piso;105.0;2;2;1.0;En buen estado;420000.0;820931.96;2942.56;16370.999999999998;45647.0
Piso;95.0;3;2;3.0;En buen estado;220000.0;433906.82;2550.17;17250.0;54057.0
Ático;60.0;2;2;2.0;En buen estado;169000.0;221354.76;2379.6;13993.0;36837.0
Piso;64.0;3;1;1.0;A reformar;139000.0;248278.5;2450.79;13234.0;36256.0
Dúplex;94.0;3;2;2.0;En buen estado;230000.0;248278.5;2450.79;13234.0;36256.0
Piso;110.0;1;1;1.0;En buen estado;215000.0;204509.83;2052.7;11788.0;34016.0
Dúplex;76.0;1;2;2.0;A estrenar;189000.0;449344.0;2383.43;15018.0;38927.0
Piso;172.0;4;4;1.0;En buen estado;389000.0;221354.76;2379.6;13993.0;36837.0
Piso;42.0;2;1;1.0;En buen estado;219000.0;468570.0;5082.27;20103.0;46699.0
Piso;125.0;3;2;2.0;A reformar;660000.0;1533912.0;8661.73;23925.0;57448.0
Piso;85.0;3;1;2.0;En buen estado;240000.0;507866.67;2564.12;15757.0;46101.0
Piso;151.0;7;3;3.0;En buen estado;944900.0;820074.21;6639.78;19199.0;38360.0
Ático;120.0;3;2;1.0;A estrenar;589900.0;366900.0;3215.7;13605.0;35278.0
Ático;87.0;3;2;1.0;En buen estado;608900.0;1533912.0;8661.73;23925.0;57448.0
Piso;160.0;4;2;1.0;En buen estado;439000.0;404569.14;4016.05;16890.0;41311.0
Apartamento;53.0;1;1;1.0;A estrenar;429000.0;1474913.24;9115.3;25956.0;60217.0
Piso;73.0;2;2;2.0;En buen estado;719000.0;1474913.24;9115.3;25956.0;60217.0
Piso;60.0;1;1;2.0;En buen estado;259000.0;675858.33;5137.28;17026.0;39991.0
Dúplex;113.0;3;2;1.0;En buen estado;199000.0;325513.57;1941.5;13523.0;39156.0
Piso;141.0;3;2;1.0;A estrenar;1320000.0;1474913.24;9115.3;25956.0;60217.0
Piso;107.0;4;1;1.0;A reformar;145000.0;206292.31;1965.48;13665.0;38031.0
Casa adosada;258.0;3;3;0.0;A estrenar;566000.0;507866.67;2564.12;15757.0;46101.0
Piso;57.0;1;1;4.0;En buen estado;280000.0;468570.0;5082.27;20103.0;46699.0
Piso;77.0;2;2;3.0;Reformado;699000.0;820074.21;6639.78;19199.0;38360.0
Piso;71.0;3;1;2.0;En buen estado;115000.0;222275.0;1916.51;12184.0;34865.0
Piso;200.0;3;3;1.0;En buen estado;420000.0;381560.93;3252.04;15115.0;39321.0
Piso;80.0;2;2;2.0;En buen estado;370000.0;468570.0;5082.27;20103.0;46699.0
Piso;55.0;3;1;1.0;En buen estado;147000.0;179978.75;2366.13;10941.0;28681.0
Ático;132.0;3;2;3.0;A reformar;250000.0;306328.57;2115.77;13080.0;36502.0
Piso;110.0;2;2;5.0;A estrenar;507310.0;682685.09;4200.49;20500.0;54316.0
Piso;80.0;3;1;0.0;En buen estado;174999.0;204509.83;2052.7;11788.0;34016.0
Piso;120.0;4;1;4.0;En buen estado;119999.0;215122.72;1537.09;12779.0;35897.0
Ático;112.0;2;2;4.0;En buen estado;399000.0;381560.93;3252.04;15115.0;39321.0
Piso;98.0;3;2;2.0;En buen estado;340000.0;675858.33;5137.28;17026.0;39991.0
Piso;72.0;3;1;1.0;En buen estado;126000.0;179978.75;2366.13;10941.0;28681.0
Piso;87.0;3;3;1.0;Reformado;719000.0;820074.21;6639.78;19199.0;38360.0
Piso;59.0;3;1;1.0;A reformar;125000.0;381560.93;3252.04;15115.0;39321.0
Piso;69.0;2;1;1.0;A reformar;425000.0;1616817.59;7863.47;25275.0;56281.0
Piso;150.0;2;2;1.0;En buen estado;950000.0;1616817.59;7863.47;25275.0;56281.0
Piso;125.0;2;2;1.0;En buen estado;730000.0;1471095.24;6128.53;28233.0;69670.0
Piso;132.0;3;3;1.0;En buen estado;630000.0;1471095.24;6128.53;28233.0;69670.0
Piso;43.0;1;1;0.0;A estrenar;149000.0;381560.93;3252.04;15115.0;39321.0
Chalet;269.0;4;3;0.0;A estrenar;417000.0;260408.74;2079.61;13327.0;39791.0
Piso;131.0;6;4;0.0;En buen estado;245000.0;179978.75;2366.13;10941.0;28681.0
Piso;261.0;5;4;3.0;A reformar;1200000.0;1336621.11;4954.85;24659.0;63205.0
Piso;208.0;6;2;2.0;En buen estado;999000.0;1616817.59;7863.47;25275.0;56281.0
Piso;90.0;3;1;2.0;En buen estado;220000.0;179978.75;2366.13;10941.0;28681.0
Apartamento;50.0;1;1;2.0;En buen estado;130000.0;306328.57;2115.77;13080.0;36502.0
Chalet adosado;157.0;3;2;0.0;En buen estado;230000.0;347533.53;2035.92;16160.0;47715.0
Chalet pareado;173.0;4;3;0.0;En buen estado;364900.0;357218.18;2068.66;15275.0;48247.0
Piso;88.0;3;1;1.0;A reformar;280000.0;381560.93;3252.04;15115.0;39321.0
Casa;286.0;4;4;0.0;En buen estado;795000.0;1028586.4;4151.27;27167.0;86403.0
Piso;106.0;2;2;1.0;En buen estado;550000.0;1474913.24;9115.3;25956.0;60217.0
Piso;83.0;3;1;1.0;En buen estado;186000.0;179978.75;2366.13;10941.0;28681.0
Piso;144.0;4;4;1.0;Reformado;1099000.0;820074.21;6639.78;19199.0;38360.0
Piso;130.0;4;2;2.0;En buen estado;235000.0;204509.83;2052.7;11788.0;34016.0
Ático;65.0;1;1;1.0;En buen estado;230000.0;675858.33;5137.28;17026.0;39991.0
Piso;237.0;3;4;2.0;A estrenar;1268966.0;1474913.24;9115.3;25956.0;60217.0
Piso;195.0;5;4;1.0;A reformar;1150000.0;1336621.11;4954.85;24659.0;63205.0
Piso;103.0;2;2;1.0;En buen estado;215000.0;320904.52;2307.83;12745.0;36317.0
Piso;78.0;2;2;0.0;A reformar;428400.0;468570.0;5082.27;20103.0;46699.0
Piso;97.0;2;2;2.0;A estrenar;437500.0;675858.33;5137.28;17026.0;39991.0
Piso;65.0;3;1;4.0;En buen estado;123000.0;221354.76;2379.6;13993.0;36837.0
Piso;158.0;3;3;1.0;Reformado;1339000.0;1533912.0;8661.73;23925.0;57448.0
Piso;92.0;3;1;4.0;A reformar;269000.0;381560.93;3252.04;15115.0;39321.0
Piso;100.0;4;1;0.0;En buen estado;159900.0;186396.42;1864.74;10251.0;30961.0
Piso;73.0;3;1;1.0;En buen estado;270000.0;477500.0;3551.23;19482.0;51400.0
Piso;80.0;3;1;1.0;En buen estado;229900.0;404569.14;4016.05;16890.0;41311.0
Piso;88.0;3;1;9.0;En buen estado;281000.0;296686.5;3182.53;13719.0;33790.0
Piso;80.0;3;2;1.0;En buen estado;233000.0;290766.43;2029.47;12566.0;34529.0
Piso;63.0;3;1;2.0;En buen estado;139000.0;221354.76;2379.6;13993.0;36837.0
Piso;150.0;4;3;1.0;En buen estado;515000.0;734591.73;3773.82;21254.0;65428.0
Casa;394.0;7;6;0.0;Reformado;1300000.0;449344.0;2383.43;15018.0;38927.0
Chalet;284.0;4;3;0.0;A estrenar;704900.0;440344.29;2681.07;13809.0;37487.0
Piso;390.0;5;4;1.0;A reformar;1290000.0;675858.33;5137.28;17026.0;39991.0
Casa;78.0;2;2;0.0;En buen estado;179000.0;525900.0;2577.72;17359.0;54713.0
Piso;70.0;3;1;1.0;A reformar;160000.0;179978.75;2366.13;10941.0;28681.0
Piso;120.0;3;3;1.0;A estrenar;950000.0;1471095.24;6128.53;28233.0;69670.0
Piso;57.0;1;1;1.0;A reformar;420000.0;1471095.24;6128.53;28233.0;69670.0
Piso;135.0;3;2;3.0;A estrenar;269000.0;258967.62;1906.18;12592.0;38093.0
Casa unifamiliar;193.0;3;1;0.0;En buen estado;169000.0;142381.82;1229.03;11421.0;32837.0
Piso;90.0;3;1;2.0;En buen estado;255000.0;221354.76;2379.6;13993.0;36837.0
Piso;52.0;1;1;3.0;Reformado;325000.0;820074.21;6639.78;19199.0;38360.0
Piso;130.0;4;2;1.0;En buen estado;635000.0;682685.09;4200.49;20500.0;54316.0
